SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023HU0694762,4,137,12,2,6,1,9,0,154,0,0,0,1,5,1,04107,1019518
2023HU0694786,1,135,59,2,2,1,16,50000,268,5522,3,1,5,3,2,04305,1019518
2023HU0694786,2,161,23,2,2,1,16,2900,268,4850,1,1,4,5,2,04305,1019518
2023HU0694801,1,55,64,2,9,1,20,72000,432,3603,1,1,4,3,2,04412,1019518
2023HU0694801,2,69,23,1,9,1,15,5400,432,0,0,6,4,5,2,04412,1019518
2023HU0694801,3,34,85,2,2,1,18,23000,432,3602,1,1,4,2,2,04412,1019518
2023HU0694818,1,75,37,1,1,1,22,300000,501,2752,2,1,5,5,2,04110,1019518
2023HU0694868,1,32,70,2,1,1,16,13200,93,0,0,6,4,3,2,04310,1019518
2023HU0694877,1,246,33,1,8,3,19,80000,397,5140,1,1,1,5,1,04221,1019518
2023HU0694877,2,188,31,1,8,3,18,0,397,4435,1,3,1,5,1,04221,1019518
2023HU0694906,1,1030,35,1,2,1,22,30800,197,2634,6,3,1,5,1,04110,1019518
2023HU0695069,1,117,62,2,1,1,16,80000,501,5330,1,1,1,1,1,04406,1019518
2023HU0695069,2,185,62,1,1,1,16,77400,501,9760,1,1,1,1,1,04406,1019518
2023HU0695208,1,94,55,1,1,1,21,158700,501,110,1,1,4,1,2,04414,1019518
2023HU0695208,2,107,53,2,1,1,20,58600,501,5740,1,1,4,1,2,04414,1019518
2023HU0695208,3,61,28,1,1,1,19,49000,501,3602,2,1,1,5,1,04414,1019518
2023HU0695208,4,86,22,2,1,1,19,31000,501,3603,1,1,1,5,1,04414,1019518
2023HU0695208,5,100,17,1,1,1,14,1400,501,2545,3,6,1,5,1,04414,1019518
2023HU0695208,6,127,2,1,1,1,0,0,501,0,0,0,3,5,1,04414,1019518
2023HU0695343,1,132,31,1,9,1,21,180400,501,1021,1,1,1,5,1,04107,1019518
2023HU0695348,1,60,63,2,2,1,21,29000,501,0,0,6,5,1,2,04316,1019518
2023HU0695348,2,59,66,1,2,1,21,101300,501,3520,7,1,4,1,2,04316,1019518
2023HU0695348,3,78,31,1,2,1,17,60000,501,3802,4,1,1,5,1,04316,1019518
2023HU0695348,4,79,28,1,2,1,16,0,501,9130,1,3,1,5,1,04316,1019518
2023HU0695436,1,100,58,2,6,1,22,0,501,0,0,6,1,1,1,04107,1019518
2023HU0695436,2,81,63,1,1,1,23,770000,501,2100,1,1,1,1,1,04107,1019518
2023HU0695460,1,42,59,1,1,1,21,162000,501,420,2,1,1,5,1,04502,1019518
2023HU0695460,2,30,44,1,1,1,22,105050,501,2825,3,1,1,5,1,04502,1019518
2023HU0695693,1,152,90,1,6,1,20,17300,192,0,0,6,4,1,2,04409,1019518
2023HU0695693,2,209,88,2,6,1,16,17100,192,0,0,6,4,1,2,04409,1019518
2023HU0695712,1,129,34,2,1,1,22,117540,501,440,2,1,1,1,1,04401,1019518
2023HU0695712,2,126,34,2,1,1,22,150000,501,440,2,1,1,1,1,04401,1019518
2023HU0695712,3,159,3,1,9,1,2,0,501,0,0,0,1,5,1,04401,1019518
2023HU0695734,1,103,49,2,6,1,15,25800,134,3601,1,1,1,1,1,04407,1019518
2023HU0695734,2,78,74,1,6,1,1,1300,134,0,0,6,5,1,2,04407,1019518
2023HU0695734,3,84,70,2,6,1,1,1200,134,0,0,6,5,1,2,04407,1019518
2023HU0695734,4,74,25,2,6,1,18,13000,134,4760,6,1,5,1,2,04407,1019518
2023HU0695749,1,49,55,2,6,1,1,35000,167,3601,2,1,5,5,2,04306,1019518
2023HU0695749,2,67,61,1,1,1,21,600,3,3000,6,6,1,3,1,04306,1019518
2023HU0695749,3,74,11,2,1,1,8,0,167,0,0,0,1,5,1,04306,1019518
2023HU0696083,1,108,60,2,2,3,17,9650,53,0,0,6,2,5,1,04305,1019518
2023HU0696083,2,87,35,2,2,3,1,1100,53,0,0,6,1,5,1,04305,1019518
2023HU0696111,1,101,41,2,1,1,22,100000,501,2310,3,1,1,3,1,04304,1019518
2023HU0696133,1,116,76,2,8,5,15,8900,62,0,0,6,4,3,2,04263,1019518
2023HU0696354,1,81,46,2,8,2,19,50000,206,2545,3,1,4,3,2,04211,1019518
2023HU0696354,2,78,23,2,8,5,16,0,206,0,0,6,1,5,1,04211,1019518
2023HU0696354,3,87,11,1,9,2,9,0,206,0,0,0,1,5,1,04211,1019518
2023HU0696379,1,232,35,2,9,5,19,15000,95,9110,2,1,1,5,1,04204,1019518
2023HU0696420,1,128,34,1,6,1,20,50000,249,3930,1,1,4,5,2,04407,1019518
2023HU0696420,2,106,64,2,6,1,1,0,249,9920,9,3,5,3,2,04407,1019518
2023HU0696447,1,53,74,2,6,1,15,45100,223,4230,6,6,4,3,2,04409,1019518
2023HU0696447,2,34,50,1,6,1,11,0,223,6442,1,3,4,1,2,04409,1019518
2023HU0696447,3,41,17,1,6,1,13,0,223,0,0,6,5,5,2,04409,1019518
2023HU0696447,4,53,17,2,6,1,16,2000,223,9645,1,6,5,5,2,04409,1019518
2023HU0696447,5,55,7,2,6,1,5,0,223,0,0,0,1,5,1,04409,1019518
2023HU0696447,6,31,45,2,6,1,19,45000,223,3601,1,1,5,1,2,04409,1019518
2023HU0696568,1,49,33,2,6,1,20,60000,429,650,1,1,1,1,1,04411,1019518
2023HU0696568,2,44,33,1,6,1,18,42500,429,6442,1,1,1,1,1,04411,1019518
2023HU0696568,3,37,0,2,6,1,0,0,429,0,0,0,1,5,1,04411,1019518
2023HU0696578,1,50,76,1,6,1,22,143500,501,0,0,6,4,1,2,04406,1019518
2023HU0696578,2,52,72,2,6,1,20,18650,501,0,0,6,4,1,2,04406,1019518
2023HU0696733,1,186,78,1,1,1,20,213800,501,600,1,1,1,1,1,04312,1019518
2023HU0696733,2,211,80,2,1,1,18,0,501,0,0,6,1,1,1,04312,1019518
2023HU0696741,1,71,69,1,1,1,24,165000,501,440,7,1,1,3,1,04308,1019518
2023HU0696782,1,132,67,2,1,1,22,58000,411,500,6,6,1,5,1,04301,1019518
2023HU0696848,1,80,69,1,8,1,21,36000,501,440,7,6,1,1,1,04108,1019518
2023HU0696848,2,88,68,2,8,1,22,63000,501,0,0,6,1,1,1,04108,1019518
2023HU0696858,1,178,39,2,8,3,12,0,0,0,0,6,2,5,1,04501,1019518
2023HU0696858,2,159,19,1,9,2,16,0,0,0,0,6,1,5,1,04501,1019518
2023HU0696858,3,159,18,1,9,3,19,0,0,0,0,6,1,5,1,04501,1019518
2023HU0696858,4,145,13,1,1,2,10,0,0,0,0,0,1,5,1,04501,1019518
2023HU0696858,5,170,12,2,1,3,9,0,0,0,0,0,1,5,1,04501,1019518
2023HU0696858,6,170,8,2,1,2,5,0,0,0,0,0,1,5,1,04501,1019518
2023HU0696860,1,187,70,1,2,1,19,49000,339,0,0,6,1,3,1,04306,1019518
2023HU0696863,1,117,35,2,2,1,21,96000,473,3323,2,1,4,1,2,04305,1019518
2023HU0696863,2,130,38,1,2,1,19,40000,473,3930,2,1,4,1,2,04305,1019518
2023HU0696863,3,109,6,2,2,1,5,0,473,0,0,0,1,5,1,04305,1019518
2023HU0696863,4,94,31,2,2,1,21,45000,473,1021,2,2,5,5,2,04305,1019518
2023HU0696863,5,63,63,2,2,1,16,11100,473,0,0,6,5,2,2,04305,1019518
2023HU0696863,6,72,46,1,2,1,24,14400,473,9350,1,1,4,5,2,04305,1019518
2023HU0696917,1,62,30,1,9,1,21,770000,501,10,1,1,5,1,2,04107,1019518
2023HU0696917,2,116,29,2,6,1,21,180000,501,440,1,1,5,1,2,04107,1019518
2023HU0696927,1,105,75,2,1,1,16,35600,246,750,1,1,1,3,1,04405,1019518
2023HU0696931,1,150,50,1,1,1,21,1089000,501,850,1,3,1,1,1,04121,1019518
2023HU0696931,2,131,43,2,1,1,21,10000,501,0,0,6,1,1,1,04121,1019518
2023HU0696931,3,119,8,1,1,1,5,0,501,0,0,0,1,5,1,04121,1019518
2023HU0696931,4,119,6,1,1,1,4,0,501,0,0,0,1,5,1,04121,1019518
2023HU0696998,1,217,85,1,9,3,15,0,65,0,0,6,1,1,1,04209,1019518
2023HU0696998,2,208,75,2,9,3,20,12000,65,0,0,6,2,1,1,04209,1019518
2023HU0696998,3,143,48,1,9,3,19,3400,65,2205,3,3,1,5,1,04209,1019518
2023HU0697054,1,57,25,2,6,1,22,65000,325,2310,3,1,4,5,2,04103,1019518
2023HU0697054,2,122,69,2,6,1,18,2500,325,3601,1,6,4,1,2,04103,1019518
2023HU0697054,3,127,67,1,6,1,19,8400,325,4760,1,6,5,1,2,04103,1019518
2023HU0697055,1,111,40,1,8,1,21,60000,383,2360,1,1,1,5,1,04165,1019518
2023HU0697055,2,113,41,1,1,1,21,40000,255,2635,7,2,1,5,1,04165,1019518
2023HU0697117,1,185,35,2,9,3,18,31000,152,2310,2,1,1,5,1,04304,1019518
2023HU0697117,2,301,6,2,9,3,3,0,152,0,0,0,1,5,1,04304,1019518
2023HU0697190,1,256,66,2,2,1,16,16800,115,0,0,6,4,4,2,04305,1019518
2023HU0697289,1,93,61,1,6,1,22,69000,501,5860,2,1,4,1,2,04411,1019518
2023HU0697289,2,78,57,2,6,1,22,42200,501,5810,2,1,4,1,2,04411,1019518
2023HU0697345,1,188,27,1,1,23,21,81000,501,710,1,1,1,5,1,04301,1019518
2023HU0697345,2,139,27,1,1,1,21,250000,501,1021,1,1,1,5,1,04301,1019518
2023HU0697345,3,81,27,1,6,1,21,30000,190,1021,1,1,1,5,1,04301,1019518
2023HU0697345,4,80,27,1,6,1,21,350000,501,1021,1,1,1,5,1,04301,1019518
2023HU0697358,1,196,77,2,2,1,11,2000,332,3601,1,6,5,3,2,04212,1019518
2023HU0697358,2,156,41,2,2,1,21,59000,332,2320,3,6,5,5,2,04212,1019518
2023HU0697406,1,237,40,1,1,1,16,23000,75,4720,1,1,4,1,2,04310,1019518
2023HU0697406,2,230,28,2,1,1,16,0,75,0,0,6,5,1,2,04310,1019518
2023HU0697406,3,293,12,1,1,1,8,0,75,0,0,0,1,5,1,04310,1019518
2023HU0697406,4,225,6,2,1,1,4,0,75,0,0,0,1,5,1,04310,1019518
2023HU0697411,1,82,52,2,9,3,15,11500,81,0,0,6,1,5,1,04303,1019518
2023HU0697411,2,85,19,1,9,3,16,4600,81,9920,9,3,1,5,1,04303,1019518
2023HU0697612,1,80,61,1,1,1,21,130000,501,800,1,1,4,1,2,04502,1019518
2023HU0697612,2,80,64,2,1,1,20,50000,501,5000,1,1,4,1,2,04502,1019518
2023HU0697947,1,78,37,1,1,1,23,145000,501,2100,5,1,1,5,1,04304,1019518
2023HU0698052,1,30,62,1,6,1,16,630,105,4020,1,6,4,1,2,04312,1019518
2023HU0698052,2,34,55,2,6,1,21,13700,105,4220,1,1,4,1,2,04312,1019518
2023HU0698052,3,18,23,2,6,1,21,12200,105,5860,1,1,1,5,1,04312,1019518
2023HU0698052,4,27,81,2,6,1,9,6000,105,0,0,6,4,2,2,04312,1019518
2023HU0698071,1,64,66,2,1,1,20,75000,274,3515,1,1,1,3,1,04501,1019518
2023HU0698071,2,53,41,2,1,1,20,10000,274,3645,1,1,1,3,1,04501,1019518
2023HU0698071,3,48,18,2,1,1,16,1000,274,4720,1,1,1,5,1,04501,1019518
2023HU0698071,4,69,7,2,1,1,5,0,274,0,0,0,1,5,1,04501,1019518
2023HU0698182,1,143,47,2,1,1,19,47100,299,2145,1,1,1,3,1,04111,1019518
2023HU0698281,1,271,43,2,6,1,21,0,501,0,0,6,1,1,1,04165,1019518
2023HU0698281,2,311,44,1,6,1,21,379000,501,4710,6,1,5,1,2,04165,1019518
2023HU0698307,1,121,74,2,6,1,1,11080,501,0,0,6,4,2,2,04103,1019518
2023HU0698307,2,185,42,2,6,1,21,71800,501,51,1,1,1,5,1,04103,1019518
2023HU0698307,3,172,36,1,6,1,21,42010,501,51,1,1,1,5,1,04103,1019518
2023HU0698363,1,423,41,2,9,3,22,96400,404,2310,3,1,1,3,1,04408,1019518
2023HU0698363,2,349,13,2,9,3,10,0,404,0,0,0,1,5,1,04408,1019518
2023HU0698363,3,405,9,1,9,3,6,0,404,0,0,0,1,5,1,04408,1019518
2023HU0698530,1,46,75,2,1,1,15,17100,142,0,0,6,1,1,1,04414,1019518
2023HU0698530,2,73,75,1,1,1,16,15900,142,0,0,6,1,1,1,04414,1019518
2023HU0698530,3,53,29,1,9,5,18,0,142,0,0,6,1,5,1,04414,1019518
2023HU0698697,1,39,70,2,1,1,22,-2200,0,0,0,6,5,5,2,04315,1019518
2023HU0698879,1,443,73,2,2,1,16,26900,191,0,0,6,1,2,1,04204,1019518
2023HU0698967,1,52,52,2,9,1,20,40000,253,3300,3,1,4,3,2,04305,1019518
2023HU0698978,1,215,26,1,1,1,21,15600,169,20,2,3,1,1,1,04315,1019518
2023HU0698978,2,259,21,2,1,1,22,34600,169,2360,2,1,1,1,1,04315,1019518
2023HU0698978,3,252,1,1,1,1,0,0,169,0,0,0,1,5,1,04315,1019518
2023HU0698978,4,252,0,1,1,1,0,0,169,0,0,0,1,5,1,04315,1019518
2023HU0698980,1,59,61,1,1,3,20,15300,501,0,0,6,1,1,1,04409,1019518
2023HU0698980,2,68,62,2,1,5,20,28000,501,3946,1,1,1,1,1,04409,1019518
2023HU0698980,3,45,33,1,1,24,16,90000,501,7240,3,1,1,5,1,04409,1019518
2023HU0698980,4,55,37,1,1,24,6,68000,446,8610,1,1,5,5,2,04409,1019518
2023HU0699004,1,79,35,1,6,1,21,35400,291,52,1,1,4,5,2,04503,1019518
2023HU0699004,2,71,34,2,6,1,21,68000,430,2640,1,1,5,5,2,04503,1019518
2023HU0699004,3,67,62,2,6,1,16,2700,291,3601,1,6,5,1,2,04503,1019518
2023HU0699004,4,50,61,1,6,1,16,31200,291,3601,1,1,5,1,2,04503,1019518
2023HU0699096,1,601,77,2,2,1,16,14400,131,0,0,6,4,1,2,04210,1019518
2023HU0699096,2,547,77,1,2,1,16,9800,131,0,0,6,4,1,2,04210,1019518
2023HU0699171,1,88,49,2,9,5,22,58000,501,2002,3,1,4,4,2,04207,1019518
2023HU0699171,2,52,47,1,9,5,18,80000,501,2600,7,1,5,1,2,04207,1019518
2023HU0699303,1,102,56,2,2,1,19,85000,501,750,3,1,4,3,2,04318,1019518
2023HU0699337,1,93,65,1,2,1,20,32400,222,5120,1,6,1,2,1,04110,1019518
2023HU0699432,1,87,28,2,1,1,19,5000,31,2710,1,1,5,5,2,04301,1019518
2023HU0699432,2,72,37,1,1,1,21,72000,456,2920,6,1,5,4,2,04301,1019518
2023HU0699432,3,69,26,2,1,1,22,80000,501,735,1,1,1,5,1,04301,1019518
2023HU0699432,4,69,25,2,1,1,21,50000,317,2640,1,1,1,5,1,04301,1019518
2023HU0699469,1,229,27,1,1,1,22,160040,501,220,1,1,1,5,1,04411,1019518
2023HU0699469,2,181,26,1,1,1,18,125000,501,6260,1,1,1,5,1,04411,1019518
2023HU0699548,1,157,33,2,2,1,21,137000,501,800,1,1,1,5,1,04210,1019518
2023HU0699593,1,42,31,2,1,1,22,98000,501,3230,2,1,5,1,2,04302,1019518
2023HU0699593,2,44,30,2,9,1,21,180000,501,1050,1,1,1,1,1,04302,1019518
2023HU0699650,1,237,42,1,1,1,21,140000,501,1006,2,1,1,5,1,04301,1019518
2023HU0699650,2,238,42,1,1,1,16,224000,501,4700,1,1,1,5,1,04301,1019518
2023HU0699688,1,27,27,1,6,1,16,42500,501,6442,1,1,4,5,2,04310,1019518
2023HU0699688,2,21,55,1,6,1,16,75150,501,1551,1,1,4,3,2,04310,1019518
2023HU0699856,1,278,64,1,8,3,16,12000,108,0,0,6,1,5,1,04103,1019518
2023HU0699856,2,286,89,2,8,3,16,10000,108,0,0,6,2,2,1,04103,1019518
2023HU0700171,1,152,30,1,1,1,24,43500,281,2205,2,1,1,5,1,04107,1019518
2023HU0700171,2,152,31,1,1,1,24,40000,259,2205,4,1,1,5,1,04107,1019518
2023HU0700267,1,436,30,2,6,1,21,115000,501,1108,1,1,1,5,1,04401,1019518
2023HU0700267,2,318,34,1,9,1,21,175000,501,1032,1,1,1,5,1,04401,1019518
2023HU0700273,1,106,69,2,8,16,20,64000,501,2850,6,6,4,1,2,04409,1019518
2023HU0700273,2,107,59,1,8,17,20,15400,501,9620,2,6,5,1,2,04409,1019518
2023HU0700273,3,76,48,1,8,16,18,45000,501,9620,1,1,4,1,2,04409,1019518
2023HU0700273,4,76,45,1,8,16,18,27800,501,9142,6,1,4,1,2,04409,1019518
2023HU0700273,5,75,43,2,8,16,22,35000,501,4760,1,1,4,1,2,04409,1019518
2023HU0700370,1,124,79,1,2,1,19,13200,91,0,0,6,4,3,2,04165,1019518
2023HU0700388,1,434,51,2,8,4,18,3300,10,0,0,6,1,5,1,04263,1019518
2023HU0700388,2,343,25,1,8,5,13,0,10,0,0,6,1,5,1,04263,1019518
2023HU0700388,3,270,15,1,8,4,12,0,10,0,0,0,1,5,1,04263,1019518
2023HU0700388,4,325,8,2,8,4,5,0,10,0,0,0,1,5,1,04263,1019518
2023HU0700419,1,84,40,2,8,3,15,25300,123,5710,7,1,1,5,1,04263,1019518
2023HU0700419,2,114,10,2,8,3,7,0,123,0,0,0,1,5,1,04263,1019518
2023HU0700454,1,86,44,1,3,2,21,140000,501,1400,1,1,1,5,1,04311,1019518
2023HU0700482,1,98,54,1,2,1,19,10000,211,7340,1,1,4,1,2,04318,1019518
2023HU0700482,2,115,44,2,2,1,21,40000,211,230,1,1,4,1,2,04318,1019518
2023HU0700482,3,108,12,2,2,1,9,0,211,0,0,0,1,5,1,04318,1019518
2023HU0700537,1,43,59,2,1,1,22,44000,187,5110,1,1,4,1,2,04318,1019518
2023HU0700537,2,45,63,1,1,1,22,14000,187,2360,1,1,4,1,2,04318,1019518
2023HU0700537,3,42,20,2,1,1,19,0,187,0,0,6,1,5,1,04318,1019518
2023HU0700537,4,36,60,2,1,1,22,0,187,0,0,6,5,3,2,04318,1019518
2023HU0700556,1,521,29,1,8,5,20,28000,281,5510,1,1,4,1,2,04207,1019518
2023HU0700556,2,438,28,2,8,5,21,28000,281,4720,1,1,5,1,2,04207,1019518
2023HU0700568,1,278,62,1,8,17,17,80000,501,4220,1,1,4,1,2,04315,1019518
2023HU0700568,2,227,48,2,8,17,21,97000,501,8990,1,1,5,1,2,04315,1019518
2023HU0700580,1,72,55,2,1,1,21,0,0,0,0,6,1,5,1,04121,1019518
2023HU0700580,2,69,11,1,1,1,3,0,0,0,0,0,1,5,1,04121,1019518
2023HU0700601,1,510,77,2,8,5,13,11000,75,0,0,6,5,5,2,04109,1019518
2023HU0700602,1,248,21,1,8,2,19,0,101,0,0,6,1,5,1,04401,1019518
2023HU0700602,2,160,18,2,8,2,16,0,101,0,0,6,1,5,1,04401,1019518
2023HU0700602,3,189,45,2,8,2,19,0,101,0,0,6,5,1,2,04401,1019518
2023HU0700602,4,217,42,1,8,2,16,31800,101,4130,1,1,5,1,2,04401,1019518
2023HU0700623,1,52,35,2,1,1,21,170250,501,1021,1,1,1,1,1,04503,1019518
2023HU0700623,2,54,38,1,1,1,19,0,501,160,1,6,1,1,1,04503,1019518
2023HU0700623,3,84,2,2,1,1,0,0,501,0,0,0,1,5,1,04503,1019518
2023HU0700891,1,69,55,1,1,1,21,112000,501,2633,7,1,1,1,1,04103,1019518
2023HU0700891,2,87,60,1,8,21,1,39200,501,4760,1,1,5,1,2,04103,1019518
2023HU0700910,1,98,37,2,6,1,22,215000,501,110,1,1,5,5,2,04107,1019518
2023HU0700943,1,147,72,1,1,1,22,441900,501,800,1,3,1,1,1,04407,1019518
2023HU0700943,2,134,70,2,8,13,22,48600,501,2861,4,1,4,1,2,04407,1019518
2023HU0700943,3,79,31,2,9,24,22,91000,501,2310,1,1,1,5,1,04407,1019518
2023HU0700943,4,85,29,1,8,16,24,32000,206,3245,1,1,5,5,2,04407,1019518
2023HU0700985,1,113,25,2,1,1,21,62000,396,750,3,1,1,5,1,04109,1019518
2023HU0700985,2,114,27,2,1,1,22,81020,501,230,4,1,1,5,1,04109,1019518
2023HU0701041,1,103,62,2,1,1,16,0,501,0,0,6,4,1,2,04301,1019518
2023HU0701041,2,120,59,1,1,1,21,120000,501,6700,3,1,4,1,2,04301,1019518
2023HU0701049,1,108,65,1,2,1,20,770000,501,3930,1,1,4,1,2,04305,1019518
2023HU0701049,2,107,52,2,2,1,18,41400,501,3601,1,1,4,1,2,04305,1019518
2023HU0701049,3,138,25,1,2,1,21,770000,501,5240,1,1,4,5,2,04305,1019518
2023HU0701049,4,95,23,1,2,1,19,0,501,0,0,6,4,5,2,04305,1019518
2023HU0701049,5,109,20,2,2,1,16,0,501,0,0,6,4,5,2,04305,1019518
2023HU0701094,1,311,73,2,9,3,11,9600,393,0,0,6,2,3,1,04111,1019518
2023HU0701094,2,348,24,2,9,7,19,61000,393,5300,1,1,1,5,1,04111,1019518
2023HU0701192,1,110,71,2,2,1,20,102800,501,4010,1,6,4,3,2,04212,1019518
2023HU0701192,2,75,41,2,2,1,20,31200,501,4720,1,1,5,5,2,04212,1019518
2023HU0701192,3,148,12,2,2,1,9,0,501,0,0,0,5,5,2,04212,1019518
2023HU0701192,4,92,47,2,2,1,16,30000,192,4720,1,1,5,4,2,04212,1019518
2023HU0701287,1,154,33,2,2,1,20,30400,99,2310,3,1,1,5,1,04317,1019518
2023HU0701287,2,105,11,2,2,1,10,0,99,0,0,0,1,5,1,04317,1019518
2023HU0701287,3,105,8,2,2,1,6,0,99,0,0,0,1,5,1,04317,1019518
2023HU0701287,4,138,7,1,2,1,4,0,99,0,0,0,1,5,1,04317,1019518
2023HU0701386,1,66,49,1,1,1,21,145000,501,5110,1,1,4,5,2,04315,1019518
2023HU0701386,2,49,24,2,1,1,21,2000,501,4760,1,1,1,5,1,04315,1019518
2023HU0701386,3,63,2,1,1,1,0,0,501,0,0,0,1,5,1,04315,1019518
2023HU0701440,1,115,33,1,8,8,14,45000,289,8990,1,1,5,5,2,04314,1019518
2023HU0701440,2,87,35,1,8,7,16,62000,398,8990,1,6,5,5,2,04314,1019518
2023HU0701491,1,58,34,1,6,1,21,65000,411,600,1,1,1,5,1,04306,1019518
2023HU0701491,2,63,26,2,6,1,21,35000,221,3602,2,1,1,5,1,04306,1019518
2023HU0701642,1,119,31,2,6,1,22,124000,501,1200,1,1,5,5,2,04165,1019518
2023HU0701755,1,223,35,2,8,17,9,10120,128,4230,6,6,5,5,2,04405,1019518
2023HU0701755,2,231,32,1,8,17,9,43200,273,6260,1,1,5,5,2,04405,1019518
2023HU0701755,3,316,6,1,8,17,3,0,128,0,0,0,1,5,1,04405,1019518
2023HU0701755,4,282,0,1,8,17,0,0,128,0,0,0,1,5,1,04405,1019518
2023HU0701755,5,168,36,2,8,17,9,5500,128,4230,1,1,5,1,2,04405,1019518
2023HU0701755,6,175,34,1,8,17,8,45000,128,6260,1,1,5,1,2,04405,1019518
2023HU0701755,7,248,12,2,8,17,10,0,128,0,0,0,5,5,2,04405,1019518
2023HU0701755,8,316,10,1,8,17,7,0,128,0,0,0,5,5,2,04405,1019518
2023HU0701885,1,185,58,2,2,1,16,56000,355,5810,3,1,1,3,1,04110,1019518
2023HU0701893,1,278,74,2,2,1,20,8000,55,2330,2,6,1,1,1,04110,1019518
2023HU0701903,1,86,54,2,2,1,20,35000,283,2310,3,1,4,4,2,04318,1019518
2023HU0701903,2,79,31,2,2,1,16,22100,283,20,1,1,4,5,2,04318,1019518
2023HU0701986,1,213,49,1,1,1,22,250200,501,2825,1,1,4,1,2,04108,1019518
2023HU0701986,2,259,39,2,1,1,22,775000,501,630,1,1,4,1,2,04108,1019518
2023HU0701986,3,206,5,2,1,1,3,0,501,0,0,0,1,5,1,04108,1019518
2023HU0701986,4,253,2,2,1,1,0,0,501,0,0,0,1,5,1,04108,1019518
2023HU0701988,1,170,55,1,1,1,22,40000,379,9142,7,1,5,1,2,04308,1019518
2023HU0701988,2,169,52,2,1,1,16,41000,379,3601,1,1,5,1,2,04308,1019518
2023HU0701988,3,116,28,1,1,1,16,7600,379,9142,7,2,5,5,2,04308,1019518
2023HU0702040,1,333,38,2,2,1,16,5760,54,4600,3,6,1,5,1,04414,1019518
2023HU0702040,2,337,18,1,2,1,14,8100,54,0,0,6,1,5,1,04414,1019518
2023HU0702040,3,208,18,2,2,1,15,220,54,0,0,6,1,5,1,04414,1019518
2023HU0702040,4,278,16,1,2,1,14,8220,54,0,0,6,1,5,1,04414,1019518
2023HU0702040,5,431,12,2,2,1,9,0,54,0,0,0,1,5,1,04414,1019518
2023HU0702040,6,433,11,2,2,1,8,0,54,0,0,0,1,5,1,04414,1019518
2023HU0702499,1,79,67,1,8,17,14,19000,204,4220,1,6,2,1,1,04402,1019518
2023HU0702499,2,71,54,2,8,17,9,0,204,0,0,6,4,1,2,04402,1019518
2023HU0702499,3,43,23,2,8,17,21,29000,204,3645,1,1,1,5,1,04402,1019518
2023HU0702716,1,143,64,1,2,1,19,60000,390,160,1,1,1,1,1,04111,1019518
2023HU0702747,1,49,40,1,1,1,22,12030,76,2920,6,3,1,3,1,04314,1019518
2023HU0702841,1,263,77,2,1,1,22,102800,501,5860,1,1,4,5,2,04103,1019518
2023HU0702855,1,74,64,1,2,1,16,70000,290,6260,1,6,4,1,2,04303,1019518
2023HU0702855,2,76,63,2,2,1,16,1100,290,3601,1,1,4,1,2,04303,1019518
2023HU0702855,3,65,39,2,2,1,21,38000,290,3940,3,1,4,5,2,04303,1019518
2023HU0702855,4,72,20,1,2,1,20,0,290,0,0,6,5,5,2,04303,1019518
2023HU0702855,5,116,3,2,2,1,1,0,290,0,0,0,1,5,1,04303,1019518
2023HU0702899,1,352,70,2,1,3,16,22100,179,0,0,6,1,5,1,04301,1019518
2023HU0702899,2,220,95,2,1,3,16,19000,179,0,0,6,2,2,1,04301,1019518
2023HU0702899,3,318,28,2,1,3,16,1500,179,0,0,6,1,5,1,04301,1019518
2023HU0702944,1,50,59,1,6,1,1,15600,107,4850,7,1,4,1,2,04407,1019518
2023HU0702944,2,48,64,2,6,1,1,5530,107,4600,8,6,5,1,2,04407,1019518
2023HU0703001,1,160,46,1,8,19,19,60000,380,6260,7,1,4,5,2,04404,1019518
2023HU0703003,1,118,54,1,2,1,16,16800,109,3602,1,6,1,4,1,04104,1019518
2023HU0703003,2,143,51,1,2,1,18,20800,135,8990,2,1,1,1,1,04104,1019518
2023HU0703013,1,88,83,2,1,1,16,33000,230,0,0,6,1,2,1,04310,1019518
2023HU0703013,2,90,72,1,1,1,16,6000,41,0,0,6,1,5,1,04310,1019518
2023HU0703020,1,173,44,1,9,17,19,154000,501,3870,3,1,1,1,1,04407,1019518
2023HU0703020,2,144,38,2,8,17,24,115000,501,1825,5,1,1,1,1,04407,1019518
2023HU0703020,3,208,6,2,9,17,3,0,501,0,0,0,1,5,1,04407,1019518
2023HU0703020,4,190,2,2,9,17,0,0,501,0,0,0,1,5,1,04407,1019518
2023HU0703020,5,116,66,2,9,3,19,30000,501,860,1,6,1,4,1,04407,1019518
2023HU0703068,1,49,29,1,1,1,22,177800,501,120,1,1,1,5,1,04112,1019518
2023HU0703068,2,48,29,1,1,1,22,75000,478,2300,2,1,5,5,2,04112,1019518
2023HU0703083,1,250,65,2,9,3,19,70000,280,5240,1,1,1,1,1,04410,1019518
2023HU0703083,2,242,66,1,9,5,21,12000,280,440,5,3,4,1,2,04410,1019518
2023HU0703083,3,131,31,2,9,3,22,5000,280,2770,1,1,1,5,1,04410,1019518
2023HU0703083,4,147,27,1,9,3,13,0,280,0,0,6,1,5,1,04410,1019518
