SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023GQ0012114,1,47,21,1,1,2,16,60000,382,3870,4,1,1,1,1,03703,1019518
2023GQ0012123,1,63,78,2,1,1,12,16800,0,0,0,6,4,5,2,03732,1019518
2023GQ0012130,1,10,28,1,1,24,17,0,0,9920,9,3,1,5,1,03780,1019518
2023GQ0012151,1,19,28,1,2,1,16,2700,17,0,0,6,1,5,1,03708,1019518
2023GQ0012220,1,54,88,1,6,1,1,0,0,0,0,6,1,1,1,03742,1019518
2023GQ0012274,1,7,57,1,6,1,22,60000,380,2040,2,1,4,5,2,03757,1019518
2023GQ0012362,1,51,83,2,1,1,19,8200,0,0,0,6,1,5,1,03736,1019518
2023GQ0012366,1,70,38,1,9,2,19,570,0,2545,4,6,1,5,1,03744,1019518
2023GQ0012374,1,94,22,2,6,1,21,3900,0,2350,6,1,1,5,1,03744,1019518
2023GQ0012489,1,64,46,1,1,1,19,0,0,0,0,6,1,5,1,03725,1019518
2023GQ0012513,1,6,53,2,1,1,21,0,0,2350,2,6,1,1,1,03776,1019518
2023GQ0012521,1,59,29,1,1,2,16,75000,483,4040,1,2,1,5,1,03758,1019518
2023GQ0012626,1,65,49,2,2,1,16,0,0,0,0,6,1,5,1,03744,1019518
2023GQ0012670,1,171,31,1,1,2,16,15900,102,0,0,6,1,5,1,03754,1019518
2023GQ0012675,1,105,57,2,8,2,13,2700,17,0,0,6,1,5,1,03712,1019518
2023GQ0012780,1,18,80,1,1,1,21,11700,0,0,0,6,1,5,1,03708,1019518
2023GQ0012793,1,28,30,1,9,2,17,0,0,0,0,6,1,5,1,03703,1019518
2023GQ0012832,1,18,23,1,2,1,15,200,1,0,0,6,1,5,1,03781,1019518
2023GQ0012859,1,114,73,1,1,1,15,18000,123,0,0,6,1,5,1,03712,1019518
2023GQ0012875,1,84,59,1,1,1,12,5600,0,4220,4,6,1,2,1,03712,1019518
2023GQ0012896,1,14,90,1,8,2,8,41500,0,0,0,6,4,3,2,03717,1019518
2023GQ0012915,1,84,56,2,8,1,24,120000,0,2205,2,1,1,5,1,03746,1019518
2023GQ0012967,1,17,20,2,2,1,19,800,0,4055,1,6,1,5,1,03711,1019518
2023GQ0012983,1,42,25,1,1,1,21,37430,0,2545,1,1,1,5,1,03705,1019518
2023GQ0013119,1,62,23,1,1,1,20,39000,0,4220,1,6,1,5,1,03705,1019518
2023GQ0013166,1,56,76,1,1,1,16,36500,258,0,0,6,1,2,1,03717,1019518
2023GQ0013189,1,122,64,2,9,1,19,20500,131,0,0,6,1,4,1,03780,1019518
2023GQ0013201,1,62,54,1,8,2,16,0,0,4220,3,6,1,5,1,03706,1019518
2023GQ0013227,1,19,94,2,6,1,16,24900,0,0,0,6,4,2,2,03734,1019518
2023GQ0013292,1,21,41,2,1,1,19,15900,102,0,0,6,1,5,1,03737,1019518
2023GQ0013330,1,57,20,1,1,1,19,0,0,0,0,6,1,5,1,03780,1019518
2023GQ0013450,1,20,70,2,1,1,16,11400,0,0,0,6,1,5,1,03746,1019518
2023GQ0013539,1,1,78,2,1,1,16,10800,0,0,0,6,1,2,1,03748,1019518
2023GQ0013555,1,86,18,2,8,2,19,1500,0,5240,1,6,1,5,1,03776,1019518
2023GQ0013573,1,47,20,2,6,1,19,3500,0,4640,1,6,1,5,1,03746,1019518
2023GQ0013603,1,64,94,1,1,1,17,13500,0,0,0,6,1,3,1,03719,1019518
2023GQ0013679,1,52,63,1,6,1,16,0,0,0,0,6,5,5,2,03764,1019518
2023GQ0013704,1,34,65,2,1,1,16,11400,0,0,0,6,1,5,1,03761,1019518
2023GQ0013727,1,18,57,1,2,1,21,17700,112,705,6,6,1,1,1,03720,1019518
2023GQ0013765,1,39,18,2,1,13,18,5000,0,2722,1,6,1,5,1,03711,1019518
2023GQ0013789,1,58,21,1,1,1,19,21000,0,4030,1,1,1,5,1,03710,1019518
2023GQ0013869,1,73,20,2,6,1,19,4500,0,3647,1,6,1,5,1,03776,1019518
2023GQ0013955,1,71,33,1,9,2,14,0,0,0,0,6,1,5,1,03703,1019518
2023GQ0013970,1,63,22,1,6,1,20,300,0,4000,1,3,1,5,1,03711,1019518
2023GQ0014053,1,9,58,1,1,1,22,115000,501,2040,2,1,1,5,1,03775,1019518
2023GQ0014113,1,24,94,2,1,1,19,18000,124,0,0,6,1,2,1,03758,1019518
2023GQ0014256,1,28,94,2,6,1,16,26200,185,0,0,6,4,5,2,03708,1019518
2023GQ0014278,1,112,20,2,9,2,19,300,0,4120,4,1,4,5,2,03776,1019518
2023GQ0014297,1,48,17,2,1,1,16,2000,0,4140,1,6,1,5,1,03735,1019518
2023GQ0014314,1,62,18,2,1,1,18,-400,0,4600,6,6,1,5,1,03746,1019518
2023GQ0014392,1,10,80,1,1,1,23,0,0,0,0,6,1,1,1,03761,1019518
2023GQ0014433,1,11,94,2,2,1,16,1900,13,0,0,6,1,2,1,03725,1019518
2023GQ0014501,1,150,56,1,2,1,6,17900,115,0,0,6,1,5,1,03712,1019518
2023GQ0014629,1,136,81,2,6,1,22,26800,191,4055,1,1,5,5,2,03744,1019518
2023GQ0014668,1,13,84,2,8,2,12,7200,0,0,0,6,1,1,1,03711,1019518
2023GQ0014682,1,33,20,1,9,1,19,0,0,9920,9,3,1,5,1,03746,1019518
2023GQ0014683,1,63,24,1,1,2,18,0,0,6120,2,6,1,5,1,03732,1019518
2023GQ0014688,1,76,19,1,6,1,19,550,0,0,0,6,1,5,1,03770,1019518
2023GQ0014708,1,74,94,2,1,1,16,15800,0,0,0,6,1,3,1,03762,1019518
2023GQ0014748,1,18,65,1,1,1,16,0,0,0,0,6,4,5,2,03776,1019518
2023GQ0014758,1,1,25,1,1,1,16,0,0,0,0,6,1,5,1,03718,1019518
2023GQ0014832,1,30,42,1,1,2,19,0,0,0,0,6,4,5,2,03780,1019518
2023GQ0014893,1,79,72,1,2,1,11,10800,0,0,0,6,1,5,1,03758,1019518
2023GQ0014955,1,13,30,1,1,1,1,13200,86,0,0,6,1,5,1,03719,1019518
2023GQ0014965,1,9,79,2,9,2,16,5000,0,0,0,6,4,3,2,03760,1019518
2023GQ0014974,1,54,94,2,1,1,19,18000,124,0,0,6,1,2,1,03724,1019518
2023GQ0015012,1,21,94,2,6,1,21,13200,0,0,0,6,4,3,2,03738,1019518
2023GQ0015150,1,19,73,1,1,1,19,9300,65,5260,2,1,1,3,1,03716,1019518
2023GQ0015152,1,49,18,2,1,1,19,2000,0,2350,1,1,1,5,1,03711,1019518
2023GQ0015167,1,36,34,2,1,1,19,3500,22,0,0,6,5,1,2,03748,1019518
2023GQ0015182,1,15,82,1,8,2,7,19200,0,0,0,6,4,2,2,03745,1019518
2023GQ0015202,1,56,19,1,1,1,19,0,0,0,0,6,1,5,1,03748,1019518
2023GQ0015289,1,15,23,2,1,1,19,0,0,0,0,6,5,5,2,03779,1019518
2023GQ0015290,1,38,14,1,6,1,11,0,0,0,0,0,1,5,1,03703,1019518
2023GQ0015398,1,20,86,2,1,1,16,12000,0,0,0,6,1,2,1,03717,1019518
2023GQ0015402,1,32,26,1,1,1,21,20000,0,2545,2,1,1,5,1,03776,1019518
2023GQ0015405,1,27,20,2,1,1,20,3200,0,4540,2,1,1,5,1,03711,1019518
2023GQ0015439,1,20,1,2,9,2,0,0,0,0,0,0,1,5,1,03758,1019518
2023GQ0015483,1,20,67,2,8,7,12,0,0,0,0,6,5,3,2,03734,1019518
2023GQ0015486,1,166,34,2,1,1,19,3500,22,0,0,6,5,1,2,03732,1019518
2023GQ0015535,1,55,19,2,1,1,19,0,0,9920,9,3,1,5,1,03705,1019518
2023GQ0015562,1,43,94,1,1,1,15,69200,0,0,0,6,1,1,1,03776,1019518
2023GQ0015564,1,3,17,2,1,1,13,0,0,0,0,6,1,5,1,03774,1019518
2023GQ0015615,1,34,57,1,1,1,14,2100,13,0,0,6,1,5,1,03725,1019518
2023GQ0015678,1,129,40,1,6,1,16,600,3,0,0,6,1,5,1,03733,1019518
2023GQ0015694,1,15,52,1,1,1,16,2750,0,20,2,6,1,4,1,03734,1019518
2023GQ0015727,1,29,56,2,1,1,22,14400,0,0,0,6,1,3,1,03707,1019518
2023GQ0015734,1,7,35,2,8,2,16,3500,22,3605,6,6,5,4,2,03744,1019518
2023GQ0015761,1,69,41,2,1,2,20,5700,0,4230,2,6,1,4,1,03752,1019518
2023GQ0015779,1,31,18,2,1,24,19,0,0,0,0,6,1,5,1,03779,1019518
2023GQ0015814,1,65,19,2,1,1,19,4100,0,4150,1,6,1,5,1,03774,1019518
2023GQ0015845,1,66,18,2,2,1,16,0,0,0,0,6,1,5,1,03776,1019518
2023GQ0016056,1,65,20,1,1,13,19,0,0,0,0,6,1,5,1,03711,1019518
2023GQ0016073,1,44,48,1,1,24,16,0,0,0,0,6,3,5,1,03744,1019518
2023GQ0016111,1,45,20,2,6,1,16,12000,0,5850,2,1,1,5,1,03776,1019518
2023GQ0016141,1,51,20,2,1,1,16,4500,0,3647,1,6,1,5,1,03776,1019518
2023GQ0016378,1,63,88,2,1,1,16,17700,0,0,0,6,1,2,1,03723,1019518
2023GQ0016395,1,73,94,1,2,1,16,3000,0,0,0,6,1,5,1,03705,1019518
2023GQ0016414,1,50,81,2,1,1,1,24000,168,0,0,6,1,5,1,03762,1019518
2023GQ0016542,1,149,41,2,9,2,19,13600,87,0,0,6,1,5,1,03724,1019518
2023GQ0016547,1,8,94,2,1,1,22,79500,0,0,0,6,1,1,1,03712,1019518
2023GQ0016584,1,4,39,1,1,1,22,0,0,0,0,6,1,1,1,03745,1019518
2023GQ0016615,1,37,57,1,1,1,21,11400,0,0,0,6,4,1,2,03779,1019518
2023GQ0016684,1,67,19,2,6,1,18,0,0,0,0,6,1,5,1,03735,1019518
2023GQ0016696,1,37,19,1,1,1,16,7200,0,0,0,6,1,5,1,03744,1019518
2023GQ0016729,1,57,65,1,9,2,6,10200,0,0,0,6,1,1,1,03734,1019518
2023GQ0016746,1,32,21,1,6,1,19,0,0,0,0,6,1,5,1,03754,1019518
2023GQ0016874,1,48,69,1,1,1,16,0,0,0,0,6,1,5,1,03712,1019518
2023GQ0016883,1,16,21,2,6,1,20,15000,0,5320,2,1,1,5,1,03711,1019518
2023GQ0016897,1,74,68,1,1,1,16,0,0,0,0,6,1,1,1,03712,1019518
2023GQ0016915,1,108,33,1,2,1,17,0,0,0,0,6,1,5,1,03748,1019518
2023GQ0016980,1,101,66,2,1,1,23,33600,230,2060,2,1,1,1,1,03732,1019518
2023GQ0017070,1,5,17,1,6,1,13,0,0,0,0,6,1,5,1,03747,1019518
2023GQ0017076,1,64,71,1,1,1,21,28800,0,0,0,6,1,1,1,03732,1019518
2023GQ0017160,1,39,21,1,9,2,19,2700,0,4720,1,6,1,5,1,03776,1019518
2023GQ0017165,1,9,75,2,1,1,19,230300,501,5120,2,1,1,2,1,03743,1019518
2023GQ0017168,1,39,17,2,9,4,14,260,0,5240,1,6,1,5,1,03781,1019518
2023GQ0017193,1,24,35,1,8,2,15,24500,158,2060,2,1,5,1,2,03728,1019518
2023GQ0017238,1,3,38,1,2,1,18,0,0,6260,1,6,1,1,1,03742,1019518
2023GQ0017312,1,6,48,1,2,1,15,33700,215,2040,2,1,5,5,2,03747,1019518
2023GQ0017316,1,76,25,2,1,1,21,31100,0,1650,1,1,1,5,1,03705,1019518
2023GQ0017331,1,12,20,2,8,4,19,8000,0,1555,5,6,1,5,1,03718,1019518
2023GQ0017345,1,12,82,2,1,1,16,15500,0,0,0,6,1,1,1,03725,1019518
2023GQ0017366,1,22,89,2,1,1,16,0,0,0,0,6,1,1,1,03724,1019518
2023GQ0017393,1,49,79,1,1,1,16,31700,225,0,0,6,1,2,1,03718,1019518
2023GQ0017460,1,212,85,1,9,1,16,19200,134,0,0,6,1,5,1,03728,1019518
2023GQ0017478,1,4,51,1,2,1,12,2700,17,0,0,6,1,5,1,03751,1019518
2023GQ0017499,1,20,94,2,1,1,16,15800,0,0,0,6,1,3,1,03746,1019518
2023GQ0017505,1,12,94,2,2,1,16,13700,0,0,0,6,1,2,1,03709,1019518
2023GQ0017520,1,66,38,1,2,1,22,72000,0,410,1,1,1,1,1,03779,1019518
2023GQ0017532,1,14,94,2,6,1,21,40800,0,0,0,6,4,2,2,03736,1019518
2023GQ0017588,1,5,60,2,1,1,19,2700,17,0,0,6,1,5,1,03779,1019518
2023GQ0017595,1,76,84,2,1,1,16,17200,0,0,0,6,1,4,1,03717,1019518
2023GQ0017756,1,46,87,2,8,2,16,56900,0,0,0,6,1,2,1,03762,1019518
2023GQ0017800,1,82,48,1,1,1,16,11400,0,4760,1,6,1,5,1,03759,1019518
2023GQ0017817,1,6,31,1,1,2,20,0,0,4700,1,6,1,5,1,03738,1019518
2023GQ0017895,1,99,68,1,1,1,19,20000,142,0,0,6,1,5,1,03725,1019518
2023GQ0017903,1,9,76,2,1,1,19,17200,0,0,0,6,1,3,1,03708,1019518
2023GQ0017906,1,23,19,1,8,24,18,0,0,0,0,6,1,5,1,03705,1019518
2023GQ0017939,1,73,48,2,9,1,16,18000,0,0,0,6,1,5,1,03711,1019518
2023GQ0017944,1,23,47,2,2,1,16,0,0,0,0,6,1,5,1,03734,1019518
2023GQ0017997,1,67,57,2,8,2,13,2700,17,0,0,6,1,5,1,03744,1019518
2023GQ0018018,1,16,22,1,1,2,16,21000,134,9610,1,3,1,5,1,03751,1019518
2023GQ0018137,1,55,20,2,9,2,19,0,0,0,0,6,1,5,1,03711,1019518
2023GQ0018283,1,46,18,2,6,1,18,0,0,0,0,6,3,5,1,03776,1019518
2023GQ0018318,1,52,18,2,6,1,18,0,0,0,0,6,1,5,1,03711,1019518
2023GQ0018335,1,5,80,1,1,1,24,0,0,2320,2,6,1,1,1,03746,1019518
2023GQ0018336,1,52,90,1,1,1,20,1900,0,0,0,6,1,2,1,03730,1019518
2023GQ0018376,1,163,43,1,1,1,16,12000,78,0,0,6,1,5,1,03739,1019518
2023GQ0018397,1,6,61,1,8,2,1,12000,76,0,0,6,5,5,2,03717,1019518
2023GQ0018498,1,56,77,2,1,1,19,30400,0,0,0,6,1,2,1,03710,1019518
2023GQ0018499,1,82,19,1,6,1,19,2000,0,4720,1,6,1,5,1,03776,1019518
2023GQ0018661,1,69,19,2,2,1,19,1300,0,5320,1,1,1,5,1,03748,1019518
2023GQ0018736,1,57,26,2,9,2,16,4000,0,5240,1,6,5,5,2,03752,1019518
2023GQ0018746,1,4,0,1,1,1,0,0,0,0,0,0,1,5,1,03746,1019518
2023GQ0018758,1,14,78,2,8,11,1,10600,0,0,0,6,4,4,2,03715,1019518
2023GQ0018784,1,57,18,2,1,1,16,1000,0,2545,2,6,1,5,1,03770,1019518
2023GQ0018860,1,35,21,2,8,24,18,3500,0,4640,1,6,1,5,1,03776,1019518
2023GQ0018864,1,22,64,2,2,1,16,0,0,0,0,6,1,5,1,03734,1019518
2023GQ0018868,1,97,53,1,1,1,17,2700,17,0,0,6,1,5,1,03719,1019518
2023GQ0018954,1,46,18,2,1,13,18,5000,0,2722,1,6,1,5,1,03746,1019518
2023GQ0019126,1,95,27,1,2,1,17,0,0,0,0,6,1,5,1,03705,1019518
2023GQ0019144,1,23,22,1,2,1,21,2500,0,2145,2,6,1,5,1,03746,1019518
2023GQ0019171,1,52,77,1,1,1,19,19200,132,0,0,6,1,5,1,03711,1019518
2023GQ0019197,1,18,84,2,6,1,18,71200,0,0,0,6,4,2,2,03734,1019518
2023GQ0019212,1,55,19,1,1,1,19,11700,0,3960,1,6,1,5,1,03776,1019518
2023GQ0019254,1,48,50,2,1,1,16,9000,0,0,0,6,1,5,1,03748,1019518
2023GQ0019261,1,32,34,2,6,1,22,12100,79,3258,1,1,4,5,2,03745,1019518
2023GQ0019264,1,71,21,1,6,1,19,3500,0,4760,1,6,5,5,2,03776,1019518
2023GQ0019271,1,62,20,1,8,24,19,6000,0,4720,1,1,1,5,1,03746,1019518
2023GQ0019362,1,19,73,1,1,1,19,9300,65,5260,2,1,1,3,1,03763,1019518
2023GQ0019369,1,4,44,1,2,1,16,2700,17,0,0,6,1,5,1,03751,1019518
2023GQ0019451,1,62,31,2,6,1,20,109350,501,3255,1,1,4,5,2,03757,1019518
2023GQ0019515,1,14,54,1,2,1,16,13200,0,0,0,6,1,1,1,03747,1019518
2023GQ0019523,1,5,71,1,1,1,16,10000,0,0,0,6,1,5,1,03768,1019518
2023GQ0019602,1,72,65,1,9,2,6,10200,0,0,0,6,1,1,1,03703,1019518
2023GQ0019604,1,61,21,1,9,2,11,5000,0,5240,1,6,1,5,1,03772,1019518
2023GQ0019606,1,75,22,2,6,1,19,0,0,0,0,6,1,5,1,03746,1019518
2023GQ0019698,1,53,78,2,6,1,21,12000,0,0,0,6,4,2,2,03740,1019518
2023GQ0019726,1,23,36,1,2,1,1,0,0,0,0,6,1,5,1,03773,1019518
2023GQ0019754,1,28,61,1,1,1,22,188000,501,10,2,6,1,5,1,03758,1019518
2023GQ0019849,1,66,81,2,9,4,1,7500,0,0,0,6,4,5,2,03711,1019518
2023GQ0019862,1,16,49,1,1,1,16,2000,13,9620,3,1,1,3,1,03750,1019518
2023GQ0019875,1,69,20,2,2,1,19,1500,0,5320,2,1,1,5,1,03748,1019518
2023GQ0019940,1,92,18,1,6,2,18,500,0,2545,2,1,1,5,1,03771,1019518
2023GQ0020074,1,15,72,1,6,1,16,1700,0,0,0,6,4,1,2,03760,1019518
2023GQ0020096,1,29,18,1,1,1,19,0,0,0,0,6,1,5,1,03754,1019518
2023GQ0020144,1,57,63,1,1,1,20,14000,0,0,0,6,1,5,1,03711,1019518
2023GQ0020180,1,54,22,1,9,24,20,9000,0,5420,2,1,1,5,1,03770,1019518
2023GQ0020279,1,6,15,2,8,2,12,11000,0,0,0,0,1,5,1,03712,1019518
2023GQ0020286,1,87,72,2,8,8,19,7200,0,0,0,6,4,1,2,03739,1019518
2023GQ0020292,1,8,25,1,1,1,23,72000,456,2040,2,1,1,5,1,03714,1019518
2023GQ0020293,1,15,72,1,6,1,20,9700,0,0,0,6,1,5,1,03759,1019518
2023GQ0020361,1,71,48,2,1,2,16,700,4,8740,1,6,5,1,2,03734,1019518
2023GQ0020384,1,53,28,1,1,1,18,1500,9,9645,1,3,1,5,1,03734,1019518
2023GQ0020441,1,55,20,2,1,1,19,0,0,0,0,6,1,5,1,03711,1019518
2023GQ0020491,1,4,40,1,1,1,1,2000,12,0,0,6,1,5,1,03725,1019518
2023GQ0020514,1,184,20,1,6,1,19,750,0,4120,4,6,5,5,2,03776,1019518
2023GQ0020555,1,19,18,2,6,1,18,0,0,0,0,6,1,5,1,03779,1019518
2023GQ0020671,1,45,38,2,2,1,21,0,0,0,0,6,1,3,1,03761,1019518
2023GQ0020721,1,121,23,1,2,1,15,200,1,0,0,6,1,5,1,03730,1019518
2023GQ0020736,1,8,71,1,2,1,21,12600,88,0,0,6,1,5,1,03747,1019518
2023GQ0020842,1,24,65,1,1,1,21,50600,352,4640,2,1,1,3,1,03772,1019518
2023GQ0020923,1,49,44,1,2,1,16,2700,17,0,0,6,1,5,1,03758,1019518
2023GQ0020976,1,46,22,2,6,1,20,12000,0,5850,2,1,5,5,2,03746,1019518
2023GQ0020986,1,32,29,1,9,2,18,1100,7,4720,1,6,1,5,1,03712,1019518
2023GQ0021011,1,31,19,2,1,1,19,0,0,0,0,6,1,5,1,03754,1019518
2023GQ0021041,1,73,54,1,1,1,16,13400,0,0,0,6,1,5,1,03740,1019518
2023GQ0021085,1,27,23,2,6,1,21,11900,0,1970,2,6,4,5,2,03705,1019518
2023GQ0021100,1,16,30,2,9,1,14,4000,26,9640,1,6,1,5,1,03750,1019518
2023GQ0021135,1,33,14,2,2,1,11,0,0,0,0,0,1,5,1,03770,1019518
2023GQ0021197,1,61,85,1,1,1,19,0,0,0,0,6,1,1,1,03718,1019518
2023GQ0021224,1,26,20,2,1,1,19,0,0,0,0,6,1,5,1,03746,1019518
2023GQ0021295,1,101,38,1,5,1,14,2700,17,0,0,6,1,5,1,03718,1019518
2023GQ0021300,1,3,82,2,1,1,14,12300,86,5860,2,1,1,3,1,03708,1019518
2023GQ0021334,1,40,58,1,1,1,22,115000,501,2040,2,1,1,5,1,03766,1019518
2023GQ0021420,1,56,27,1,1,1,19,0,0,0,0,6,5,5,2,03770,1019518
2023GQ0021458,1,154,18,1,8,2,18,0,0,0,0,6,1,5,1,03776,1019518
2023GQ0021509,1,51,20,2,9,2,19,3500,0,4055,1,1,1,5,1,03746,1019518
2023GQ0021676,1,16,18,2,1,1,18,0,0,0,0,6,1,5,1,03779,1019518
2023GQ0021799,1,14,77,2,8,2,16,0,0,0,0,6,4,5,2,03761,1019518
2023GQ0021893,1,59,23,2,6,1,19,12000,0,5850,2,1,4,5,2,03776,1019518
2023GQ0021934,1,21,57,1,1,1,1,13000,83,0,0,6,1,5,1,03738,1019518
2023GQ0022012,1,32,39,1,6,1,1,17300,110,0,0,6,1,5,1,03761,1019518
2023GQ0022051,1,21,41,1,9,2,13,0,0,0,0,6,1,5,1,03703,1019518
2023GQ0022074,1,57,25,2,8,2,10,0,0,0,0,6,1,5,1,03768,1019518
2023GQ0022092,1,9,65,1,1,1,2,20400,140,0,0,6,1,5,1,03764,1019518
2023GQ0022142,1,15,59,2,1,1,16,17100,0,0,0,6,1,3,1,03712,1019518
2023GQ0022210,1,69,29,1,2,1,15,45400,0,6260,1,6,1,5,1,03744,1019518
2023GQ0022290,1,64,75,1,1,1,1,14900,0,0,0,6,1,5,1,03746,1019518
2023GQ0022314,1,59,94,2,1,1,20,5500,39,0,0,6,1,3,1,03744,1019518
2023GQ0022395,1,5,37,2,6,1,21,22000,0,2545,4,1,1,1,1,03770,1019518
2023GQ0022487,1,91,78,2,6,1,8,1300,0,0,0,6,5,2,2,03708,1019518
2023GQ0022505,1,82,94,1,6,1,6,6500,0,0,0,6,4,2,2,03743,1019518
2023GQ0022516,1,51,66,2,9,1,16,19000,131,0,0,6,1,5,1,03762,1019518
2023GQ0022544,1,20,94,1,9,2,1,10100,0,0,0,6,5,4,2,03734,1019518
2023GQ0022652,1,66,22,1,8,2,16,0,0,4110,1,6,1,5,1,03705,1019518
2023GQ0022683,1,23,60,1,2,1,9,0,0,0,0,6,1,4,1,03703,1019518
2023GQ0022736,1,37,31,1,8,2,16,0,0,5810,1,6,1,5,1,03744,1019518
2023GQ0022813,1,10,42,1,8,2,12,2700,17,0,0,6,1,5,1,03760,1019518
2023GQ0022829,1,42,19,1,6,1,19,13600,0,7020,5,4,1,5,1,03768,1019518
2023GQ0022998,1,15,40,1,1,1,1,2000,12,0,0,6,1,5,1,03752,1019518
2023GQ0023028,1,49,25,1,8,2,18,0,0,0,0,6,1,5,1,03719,1019518
2023GQ0023029,1,69,20,2,8,1,19,0,0,0,0,6,1,5,1,03710,1019518
2023GQ0023038,1,17,18,1,8,24,18,0,0,0,0,6,1,5,1,03779,1019518
2023GQ0023046,1,19,21,1,2,1,19,5000,0,4720,2,1,1,5,1,03711,1019518
2023GQ0023088,1,57,76,2,1,1,19,17200,0,0,0,6,1,3,1,03739,1019518
2023GQ0023100,1,30,32,1,1,2,17,520,3,0,0,6,1,5,1,03750,1019518
2023GQ0023122,1,9,66,1,2,1,11,12000,0,0,0,6,1,5,1,03780,1019518
2023GQ0023185,1,11,31,2,6,1,20,109350,501,3255,1,1,4,5,2,03772,1019518
2023GQ0023232,1,51,22,2,1,1,21,17100,0,2205,3,1,1,5,1,03711,1019518
2023GQ0023258,1,52,21,2,6,1,20,6000,0,2545,2,1,1,5,1,03770,1019518
2023GQ0023271,1,72,20,1,2,1,19,4200,0,2722,1,1,5,5,2,03705,1019518
2023GQ0023276,1,3,32,2,6,1,17,5000,0,0,0,6,1,5,1,03771,1019518
2023GQ0023302,1,75,47,2,1,1,19,2600,16,0,0,6,1,5,1,03705,1019518
2023GQ0023317,1,71,25,1,6,1,21,37600,0,1010,2,1,5,5,2,03776,1019518
2023GQ0023354,1,68,21,2,8,24,18,3500,0,4640,1,6,1,5,1,03746,1019518
2023GQ0023410,1,219,30,1,2,1,17,0,0,0,0,6,1,5,1,03750,1019518
2023GQ0023421,1,82,30,1,8,2,16,3300,0,4720,1,6,1,5,1,03744,1019518
2023GQ0023498,1,3,35,2,1,2,22,72000,473,2320,2,1,1,5,1,03734,1019518
2023GQ0023544,1,12,21,1,1,1,18,0,0,0,0,6,5,5,2,03779,1019518
2023GQ0023594,1,16,52,2,1,2,22,8860,56,9645,1,6,1,1,1,03707,1019518
2023GQ0023600,1,34,67,1,8,2,16,10400,0,0,0,6,1,5,1,03761,1019518
2023GQ0023677,1,100,71,1,2,1,14,2700,0,0,0,6,1,5,1,03710,1019518
2023GQ0023693,1,5,21,2,1,1,19,0,0,0,0,6,1,5,1,03754,1019518
2023GQ0023865,1,65,18,2,1,1,18,-400,0,4600,6,6,1,5,1,03774,1019518
2023GQ0023896,1,23,58,2,2,1,19,8380,0,0,0,6,1,5,1,03731,1019518
2023GQ0023956,1,4,23,2,6,1,21,0,0,0,0,6,1,5,1,03767,1019518
2023GQ0024089,1,16,37,1,2,1,19,24400,154,1970,6,1,1,5,1,03740,1019518
2023GQ0024095,1,148,35,1,1,2,18,0,0,4020,1,6,1,5,1,03744,1019518
2023GQ0024096,1,25,20,2,9,2,19,0,0,0,0,6,1,5,1,03705,1019518
2023GQ0024127,1,48,19,2,6,1,19,0,0,0,0,6,1,5,1,03710,1019518
2023GQ0024133,1,38,20,1,2,1,19,7500,0,4130,2,6,1,5,1,03776,1019518
2023GQ0024155,1,49,18,1,2,1,18,1500,0,4622,1,6,1,5,1,03770,1019518
2023GQ0024170,1,11,66,1,1,1,16,14400,99,0,0,6,4,1,2,03710,1019518
2023GQ0024173,1,72,49,1,9,2,19,0,0,0,0,6,1,3,1,03703,1019518
2023GQ0024178,1,1,20,1,2,1,16,0,0,0,0,6,1,5,1,03712,1019518
2023GQ0024180,1,24,32,1,1,1,21,1400,9,0,0,6,1,5,1,03762,1019518
2023GQ0024198,1,15,84,1,1,1,21,19200,0,0,0,6,1,2,1,03725,1019518
2023GQ0024199,1,41,20,2,6,1,16,160,0,4110,1,1,5,5,2,03754,1019518
2023GQ0024281,1,96,84,2,8,2,16,5000,0,0,0,6,4,1,2,03718,1019518
2023GQ0024284,1,25,28,1,6,1,22,38000,0,1970,4,1,5,1,2,03746,1019518
2023GQ0024303,1,41,18,1,6,1,16,5000,0,4020,1,6,1,5,1,03754,1019518
2023GQ0024398,1,70,41,1,9,2,13,0,0,0,0,6,1,5,1,03703,1019518
2023GQ0024427,1,18,88,1,2,1,21,0,0,0,0,6,1,2,1,03752,1019518
2023GQ0024467,1,5,16,2,1,24,11,0,0,0,0,6,1,5,1,03770,1019518
2023GQ0024495,1,59,20,2,1,2,19,7200,0,2050,2,1,1,5,1,03776,1019518
2023GQ0024529,1,79,86,2,2,1,16,28600,0,0,0,6,1,2,1,03778,1019518
2023GQ0024610,1,69,42,1,2,1,16,2700,0,0,0,6,1,5,1,03744,1019518
2023GQ0024721,1,15,80,1,8,2,9,18400,0,0,0,6,4,2,2,03717,1019518
2023GQ0024724,1,50,19,2,8,24,19,0,0,0,0,6,1,5,1,03779,1019518
2023GQ0024737,1,55,20,2,1,1,19,6000,0,2545,2,1,1,5,1,03776,1019518
2023GQ0024768,1,11,47,1,9,21,22,60000,382,2040,1,1,4,5,2,03705,1019518
2023GQ0024795,1,55,20,2,9,2,19,3500,0,4055,1,1,1,5,1,03746,1019518
2023GQ0024812,1,76,19,1,1,1,18,0,0,0,0,6,1,5,1,03735,1019518
