SERIALNO,SPORDER,POVPIP,TEN,TYPEHUGQ
2023HU0020518,2,447,2,1
2023HU0020518,3,289,2,1
2023HU0020518,4,289,2,1
2023HU0020518,5,191,2,1
2023HU0020580,1,501,3,1
2023HU0020580,2,501,3,1
2023HU0020691,1,501,3,1
2023HU0020691,2,501,3,1
2023HU0020743,1,344,1,1
2023HU0020743,2,344,1,1
2023HU0020743,3,344,1,1
2023HU0020743,4,344,1,1
2023HU0020743,5,349,1,1
2023HU0020808,1,177,3,1
2023HU0020808,2,3,3,1
2023HU0020808,3,177,3,1
2023HU0020808,4,177,3,1
2023HU0020808,5,177,3,1
2023HU0020808,6,177,3,1
2023HU0020808,7,177,3,1
2023HU0020934,1,0,3,1
2023HU0020934,2,380,3,1
2023HU0020934,3,412,3,1
2023HU0021245,1,263,1,1
2023HU0021247,1,0,3,1
2023HU0021250,1,501,2,1
2023HU0021250,2,501,2,1
2023HU0021256,1,501,3,1
2023HU0021325,1,188,2,1
2023HU0021325,2,188,2,1
2023HU0021475,1,442,3,1
2023HU0021475,2,442,3,1
2023HU0021475,3,442,3,1
2023HU0021475,4,3,3,1
2023HU0021517,1,501,3,1
2023HU0021547,1,501,1,1
2023HU0021547,2,501,1,1
2023HU0021547,3,501,1,1
2023HU0021547,4,501,1,1
2023HU0021642,1,127,3,1
2023HU0021642,2,223,3,1
2023HU0021677,1,128,3,1
2023HU0021677,2,128,3,1
2023HU0021677,3,128,3,1
2023HU0021677,4,128,3,1
2023HU0021738,1,501,2,1
2023HU0021738,2,501,2,1
2023HU0021738,3,501,2,1
2023HU0021747,1,254,3,1
2023HU0021747,2,381,3,1
2023HU0021747,3,136,3,1
2023HU0021830,1,457,3,1
2023HU0021867,1,28,3,1
2023HU0021867,2,447,3,1
2023HU0021949,1,501,3,1
2023HU0021977,1,501,3,1
2023HU0022119,1,428,3,1
2023HU0022119,2,428,3,1
2023HU0022119,3,501,3,1
2023HU0022148,1,136,3,1
2023HU0022148,2,136,3,1
2023HU0022148,3,136,3,1
2023HU0022270,1,432,3,1
2023HU0022270,2,432,3,1
2023HU0022270,3,32,3,1
2023HU0022281,1,501,2,1
2023HU0022281,2,501,2,1
2023HU0022296,1,362,3,1
2023HU0022326,1,292,2,1
2023HU0022350,1,247,2,1
2023HU0022350,2,247,2,1
2023HU0022350,3,247,2,1
2023HU0022477,1,135,2,1
2023HU0022543,1,329,1,1
2023HU0022623,1,296,3,1
2023HU0022783,1,118,3,1
2023HU0022783,2,118,3,1
2023HU0022845,1,501,2,1
2023HU0022845,2,501,2,1
2023HU0022856,1,95,3,1
2023HU0022856,2,95,3,1
2023HU0022856,3,95,3,1
2023HU0022862,1,501,3,1
2023HU0022862,2,501,3,1
2023HU0022951,1,140,1,1
2023HU0023032,1,501,3,1
2023HU0023032,2,501,3,1
2023HU0023147,1,201,3,1
2023HU0023147,2,201,3,1
2023HU0023147,3,201,3,1
2023HU0023147,4,201,3,1
2023HU0023147,5,201,3,1
2023HU0023165,1,148,3,1
2023HU0023165,2,223,3,1
2023HU0023165,3,0,3,1
2023HU0023165,4,96,3,1
2023HU0023229,1,96,3,1
2023HU0023317,1,9,3,1
2023HU0023332,1,124,2,1
2023HU0023332,2,124,2,1
2023HU0023332,3,124,2,1
2023HU0023332,4,124,2,1
2023HU0023332,5,124,2,1
2023HU0023332,6,124,2,1
2023HU0023332,7,124,2,1
2023HU0023332,8,124,2,1
2023HU0023500,1,493,3,1
2023HU0023617,1,0,3,1
2023HU0023626,1,420,3,1
2023HU0023626,2,420,3,1
2023HU0023674,1,117,3,1
2023HU0023674,2,117,3,1
2023HU0023736,1,501,3,1
2023HU0023781,1,340,2,1
2023HU0023781,2,340,2,1
2023HU0023781,3,340,2,1
2023HU0023808,1,189,3,1
2023HU0023808,2,189,3,1
2023HU0023808,3,189,3,1
2023HU0023808,4,189,3,1
2023HU0024053,1,233,3,1
2023HU0024053,2,233,3,1
2023HU0024192,1,501,1,1
2023HU0024192,2,501,1,1
2023HU0024192,3,501,1,1
2023HU0024192,4,501,1,1
2023HU0024210,1,501,3,1
2023HU0024267,1,501,1,1
2023HU0024267,2,501,1,1
2023HU0024291,1,501,1,1
2023HU0024291,2,501,1,1
2023HU0024291,3,501,1,1
2023HU0024291,4,501,1,1
2023HU0024298,1,315,3,1
2023HU0024298,2,315,3,1
2023HU0024298,3,315,3,1
2023HU0024339,1,27,3,1
2023HU0024434,1,501,2,1
2023HU0024434,2,501,2,1
2023HU0024537,1,353,3,1
2023HU0024626,1,501,1,1
2023HU0024626,2,501,1,1
2023HU0024626,3,501,1,1
2023HU0024626,4,501,1,1
2023HU0024626,5,177,1,1
2023HU0024653,1,146,3,1
2023HU0024653,2,146,3,1
2023HU0024653,3,146,3,1
2023HU0024653,4,146,3,1
2023HU0024667,1,332,3,1
2023HU0024667,2,332,3,1
2023HU0024667,3,332,3,1
2023HU0024767,1,198,3,1
2023HU0024767,2,198,3,1
2023HU0024767,3,198,3,1
2023HU0024767,4,198,3,1
2023HU0024767,5,8,3,1
2023HU0024772,1,253,3,1
2023HU0024772,2,253,3,1
2023HU0024772,3,253,3,1
2023HU0024890,1,490,3,1
2023HU0025012,1,151,1,1
2023HU0025249,1,501,2,1
2023HU0025249,2,501,2,1
2023HU0025262,1,387,1,1
2023HU0025266,1,78,3,1
2023HU0025266,2,78,3,1
2023HU0025266,3,78,3,1
2023HU0025266,4,78,3,1
2023HU0025326,1,360,3,1
2023HU0025326,2,360,3,1
2023HU0025326,3,360,3,1
2023HU0025439,1,383,2,1
2023HU0025439,2,383,2,1
2023HU0025439,3,383,2,1
2023HU0025439,4,383,2,1
2023HU0025439,5,383,2,1
2023HU0025439,6,383,2,1
2023HU0025439,7,383,2,1
2023HU0025439,8,383,2,1
2023HU0025439,9,383,2,1
2023HU0025537,1,312,3,1
2023HU0025537,2,312,3,1
2023HU0025537,3,312,3,1
2023HU0025537,4,312,3,1
2023HU0025537,5,312,3,1
2023HU0025539,1,97,3,1
2023HU0025539,2,97,3,1
2023HU0025555,1,128,3,1
2023HU0025750,1,501,3,1
2023HU0025750,2,501,3,1
2023HU0025779,1,96,3,1
2023HU0025787,1,200,2,1
2023HU0025803,1,206,3,1
2023HU0025803,2,206,3,1
2023HU0025803,3,206,3,1
2023HU0025803,4,206,3,1
2023HU0025910,1,118,2,1
2023HU0025913,1,0,3,1
2023HU0025913,2,0,3,1
2023HU0025913,3,0,3,1
2023HU0026092,1,457,3,1
2023HU0026092,2,326,3,1
2023HU0026119,1,208,2,1
2023HU0026137,1,233,1,1
2023HU0026137,2,233,1,1
2023HU0026137,3,233,1,1
2023HU0026217,1,198,2,1
2023HU0026238,1,43,2,1
2023HU0026238,2,43,2,1
2023HU0026238,3,43,2,1
2023HU0026238,4,43,2,1
2023HU0026238,5,43,2,1
2023HU0026238,6,43,2,1
2023HU0026360,1,431,2,1
2023HU0026360,2,431,2,1
2023HU0026388,1,462,1,1
2023HU0026388,2,462,1,1
2023HU0026388,3,462,1,1
2023HU0026458,1,411,3,1
2023HU0026458,2,411,3,1
2023HU0026458,3,411,3,1
2023HU0026458,4,411,3,1
2023HU0026507,1,501,3,1
2023HU0026542,1,501,2,1
2023HU0026627,1,396,2,1
2023HU0026627,2,396,2,1
2023HU0026664,1,324,3,1
2023HU0026664,2,324,3,1
2023HU0026664,3,324,3,1
2023HU0026664,4,324,3,1
2023HU0026664,5,12,3,1
2023HU0026687,1,501,1,1
2023HU0026687,2,501,1,1
2023HU0026687,3,501,1,1
2023HU0026704,1,501,2,1
2023HU0026704,2,501,2,1
2023HU0026711,1,172,3,1
2023HU0026711,2,172,3,1
2023HU0026828,1,501,3,1
2023HU0026919,1,308,3,1
2023HU0026919,2,308,3,1
2023HU0026919,3,308,3,1
2023HU0027202,1,148,3,1
2023HU0027202,2,148,3,1
2023HU0027202,3,148,3,1
2023HU0027343,1,256,3,1
2023HU0027343,2,256,3,1
2023HU0027397,1,501,3,1
2023HU0027397,2,501,3,1
2023HU0027397,3,501,3,1
2023HU0027404,1,428,3,1
2023HU0027404,2,428,3,1
2023HU0027417,1,465,1,1
2023HU0027417,2,465,1,1
2023HU0027429,1,107,3,1
2023HU0027445,1,191,3,1
2023HU0027505,1,447,3,1
2023HU0027505,2,447,3,1
2023HU0027505,3,447,3,1
2023HU0027505,4,447,3,1
2023HU0027505,5,447,3,1
2023HU0027560,1,437,3,1
2023HU0027563,1,501,1,1
2023HU0027563,2,501,1,1
2023HU0027563,3,501,1,1
2023HU0027572,1,275,2,1
2023HU0027608,1,34,3,1
2023HU0027608,2,34,3,1
2023HU0027608,3,34,3,1
2023HU0027608,4,34,3,1
2023HU0027608,5,34,3,1
2023HU0027686,1,219,3,1
2023HU0027686,2,30,3,1
2023HU0027774,1,501,1,1
2023HU0027776,1,176,1,1
2023HU0027776,2,129,1,1
2023HU0027776,3,176,1,1
2023HU0027776,4,176,1,1
2023HU0027795,1,501,3,1
2023HU0027795,2,501,3,1
2023HU0027938,1,501,2,1
2023HU0027938,2,501,2,1
2023HU0027944,1,422,3,1
2023HU0028149,1,501,1,1
2023HU0028149,2,501,1,1
2023HU0028222,1,501,1,1
2023HU0028222,2,501,1,1
2023HU0028222,3,501,1,1
2023HU0028222,4,501,1,1
2023HU0028222,5,501,1,1
2023HU0028270,1,414,1,1
2023HU0028273,1,178,3,1
2023HU0028273,2,178,3,1
2023HU0028428,1,501,2,1
2023HU0028428,2,501,2,1
2023HU0028450,1,154,3,1
2023HU0028484,1,123,3,1
2023HU0028520,1,501,3,1
2023HU0028576,1,216,1,1
2023HU0028576,2,0,1,1
2023HU0028576,3,216,1,1
2023HU0028576,4,216,1,1
2023HU0028627,1,334,3,1
2023HU0028627,2,334,3,1
2023HU0028627,3,334,3,1
2023HU0028627,4,334,3,1
2023HU0028649,1,229,3,1
2023HU0028668,1,325,3,1
2023HU0028760,1,501,3,1
2023HU0028824,1,501,1,1
2023HU0028841,1,336,1,1
2023HU0028841,2,336,1,1
2023HU0028841,3,336,1,1
2023HU0028841,4,336,1,1
2023HU0028841,5,336,1,1
2023HU0028841,6,336,1,1
2023HU0028970,1,85,3,1
2023HU0028970,2,85,3,1
2023HU0028970,3,85,3,1
2023HU0028970,4,85,3,1
2023HU0028970,5,85,3,1
2023HU0029010,1,501,1,1
2023HU0029010,2,501,1,1
2023HU0029010,3,501,1,1
2023HU0029010,4,501,1,1
2023HU0029470,1,501,2,1
2023HU0029470,2,501,2,1
2023HU0029513,1,501,3,1
2023HU0029513,2,501,3,1
2023HU0029513,3,501,3,1
2023HU0029634,1,379,3,1
2023HU0029634,2,501,3,1
2023HU0029642,1,501,3,1
2023HU0029642,2,230,3,1
2023HU0029713,1,237,1,1
2023HU0029713,2,237,1,1
2023HU0029713,3,237,1,1
2023HU0029714,1,501,1,1
2023HU0029716,1,83,3,1
2023HU0029722,1,501,2,1
2023HU0029727,1,149,2,1
2023HU0029850,1,431,1,1
2023HU0029850,2,431,1,1
2023HU0029850,3,431,1,1
2023HU0029850,4,431,1,1
2023HU0029850,5,431,1,1
2023HU0029850,6,431,1,1
2023HU0029874,1,501,3,1
2023HU0029874,2,501,3,1
2023HU0029891,1,501,3,1
2023HU0029891,2,501,3,1
2023HU0029891,3,501,3,1
2023HU0029985,1,501,2,1
2023HU0030041,1,412,2,1
2023HU0030041,2,152,2,1
2023HU0030041,3,323,2,1
2023HU0030088,1,501,1,1
2023HU0030088,2,501,1,1
2023HU0030088,3,501,1,1
2023HU0030088,4,501,1,1
2023HU0030088,5,501,1,1
2023HU0030161,1,501,3,1
2023HU0030161,2,501,3,1
2023HU0030161,3,501,3,1
2023HU0030161,4,501,3,1
2023HU0030165,1,501,3,1
2023HU0030165,2,501,3,1
2023HU0030165,3,501,3,1
2023HU0030171,1,239,3,1
2023HU0030171,2,239,3,1
2023HU0030211,1,193,2,1
2023HU0030253,1,135,1,1
2023HU0030253,2,135,1,1
2023HU0030344,1,121,1,1
2023HU0030344,2,121,1,1
2023HU0030344,3,121,1,1
2023HU0030344,4,121,1,1
2023HU0030344,5,121,1,1
2023HU0030344,6,121,1,1
2023HU0030344,7,121,1,1
2023HU0030344,8,121,1,1
2023HU0030494,1,14,1,1
2023HU0030494,2,14,1,1
2023HU0030494,3,14,1,1
2023HU0030496,1,501,3,1
2023HU0030531,1,501,2,1
2023HU0030531,2,501,2,1
2023HU0030541,1,193,3,1
2023HU0030588,1,316,2,1
2023HU0030588,2,316,2,1
2023HU0030588,3,316,2,1
2023HU0030588,4,388,2,1
2023HU0030713,1,501,3,1
2023HU0030725,1,90,2,1
2023HU0030823,1,167,2,1
2023HU0030823,2,167,2,1
2023HU0030910,1,501,1,1
2023HU0030910,2,501,1,1
2023HU0030910,3,501,1,1
2023HU0030910,4,501,1,1
2023HU0030910,5,501,1,1
2023HU0030930,1,501,1,1
2023HU0030930,2,501,1,1
2023HU0030930,3,501,1,1
2023HU0030930,4,501,1,1
2023HU0030930,5,501,1,1
2023HU0030930,6,501,1,1
2023HU0030944,1,501,3,1
2023HU0031098,1,501,3,1
2023HU0031214,1,163,3,1
2023HU0031214,2,163,3,1
2023HU0031214,3,163,3,1
2023HU0031240,1,501,3,1
2023HU0031240,2,501,3,1
2023HU0031240,3,501,3,1
2023HU0031253,1,501,1,1
2023HU0031253,2,501,1,1
2023HU0031253,3,501,1,1
2023HU0031253,4,501,1,1
2023HU0031253,5,501,1,1
2023HU0031446,1,415,3,1
2023HU0031446,2,351,3,1
2023HU0031504,1,353,3,1
2023HU0031504,2,353,3,1
2023HU0031504,3,353,3,1
2023HU0031504,4,353,3,1
2023HU0031504,5,353,3,1
2023HU0031504,6,353,3,1
2023HU0031504,7,267,3,1
2023HU0031631,1,501,1,1
2023HU0031631,2,501,1,1
2023HU0031631,3,501,1,1
2023HU0031631,4,501,1,1
2023HU0031631,5,501,1,1
2023HU0031635,1,92,3,1
2023HU0031635,2,92,3,1
2023HU0031638,1,501,3,1
2023HU0031690,1,59,3,1
2023HU0031690,2,59,3,1
2023HU0031705,1,187,3,1
2023HU0031705,2,187,3,1
2023HU0031705,3,187,3,1
2023HU0031705,4,187,3,1
2023HU0031705,5,187,3,1
2023HU0031705,6,187,3,1
2023HU0031778,1,501,3,1
2023HU0031778,2,501,3,1
2023HU0031783,1,175,3,1
2023HU0031783,2,501,3,1
2023HU0031783,3,416,3,1
2023HU0031783,4,455,3,1
2023HU0031874,1,501,3,1
2023HU0031904,1,501,3,1
2023HU0032032,1,420,1,1
2023HU0032032,2,172,1,1
2023HU0032032,3,329,1,1
2023HU0032126,1,160,3,1
2023HU0032126,2,160,3,1
2023HU0032126,3,160,3,1
2023HU0032126,4,160,3,1
2023HU0032126,5,160,3,1
2023HU0032189,1,0,3,1
2023HU0032189,2,304,3,1
2023HU0032189,3,0,3,1
2023HU0032189,4,0,3,1
2023HU0032189,5,130,3,1
2023HU0032189,6,0,3,1
2023HU0032201,1,0,3,1
2023HU0032201,2,0,3,1
2023HU0032452,1,146,3,1
2023HU0032452,2,161,3,1
2023HU0032452,3,146,3,1
2023HU0032491,1,302,1,1
2023HU0032491,2,302,1,1
2023HU0032491,3,302,1,1
2023HU0032491,4,302,1,1
2023HU0032525,1,361,3,1
2023HU0032546,1,501,3,1
2023HU0032546,2,501,3,1
2023HU0032592,1,0,1,1
2023HU0032601,1,501,2,1
2023HU0032730,1,196,3,1
2023HU0032730,2,196,3,1
2023HU0032740,1,501,3,1
2023HU0032740,2,501,3,1
2023HU0032774,1,192,3,1
2023HU0032774,2,192,3,1
2023HU0032774,3,192,3,1
2023HU0032823,1,338,2,1
2023HU0032823,2,338,2,1
2023HU0032823,3,338,2,1
2023HU0032823,4,338,2,1
2023HU0032823,5,338,2,1
2023HU0032901,1,124,3,1
2023HU0032901,2,124,3,1
2023HU0032901,3,124,3,1
2023HU0032901,4,124,3,1
2023HU0032901,5,124,3,1
2023HU0033082,1,349,3,1
2023HU0033082,2,349,3,1
2023HU0033082,3,349,3,1
2023HU0033170,1,198,3,1
2023HU0033170,2,198,3,1
2023HU0033257,1,349,1,1
2023HU0033394,1,373,3,1
2023HU0033462,1,82,1,1
2023HU0033462,2,82,1,1
2023HU0033521,1,55,3,1
2023HU0033521,2,55,3,1
2023HU0033521,3,55,3,1
2023HU0033521,4,55,3,1
2023HU0033521,5,55,3,1
2023HU0033521,6,55,3,1
2023HU0033704,1,501,1,1
2023HU0033704,2,501,1,1
2023HU0033747,1,501,1,1
2023HU0033747,2,501,1,1
2023HU0033747,3,501,1,1
2023HU0033770,1,0,2,1
2023HU0033770,2,0,2,1
2023HU0033770,3,0,2,1
2023HU0033770,4,,2,1
2023HU0033807,1,466,1,1
2023HU0033807,2,466,1,1
2023HU0033807,3,466,1,1
2023HU0033926,1,501,3,1
2023HU0033956,1,501,1,1
2023HU0033956,2,501,1,1
2023HU0034104,1,455,2,1
2023HU0034124,1,75,3,1
2023HU0034124,2,75,3,1
2023HU0034257,1,245,3,1
2023HU0034257,2,245,3,1
2023HU0034257,3,245,3,1
2023HU0034312,1,501,3,1
2023HU0034342,1,501,3,1
2023HU0034342,2,501,3,1
2023HU0034511,1,501,2,1
2023HU0034511,2,501,2,1
2023HU0034519,1,386,2,1
2023HU0034519,2,386,2,1
2023HU0034519,3,386,2,1
2023HU0034519,4,386,2,1
2023HU0034623,1,197,3,1
2023HU0034623,2,131,3,1
2023HU0034623,3,394,3,1
2023HU0034623,4,59,3,1
2023HU0034624,1,221,3,1
2023HU0034624,2,221,3,1
2023HU0034624,3,221,3,1
2023HU0034624,4,221,3,1
2023HU0034787,1,37,1,1
2023HU0034787,2,37,1,1
2023HU0034787,3,37,1,1
2023HU0034795,1,501,1,1
2023HU0034795,2,501,1,1
2023HU0034871,1,71,3,1
2023HU0034871,2,71,3,1
2023HU0034928,1,301,3,1
2023HU0034928,2,301,3,1
2023HU0034928,3,301,3,1
2023HU0034928,4,301,3,1
2023HU0034959,1,176,3,1
2023HU0034959,2,176,3,1
2023HU0034959,3,176,3,1
2023HU0035017,1,126,3,1
2023HU0035017,2,0,3,1
2023HU0035017,3,5,3,1
2023HU0035017,4,,3,1
2023HU0035017,5,,3,1
2023HU0035017,6,,3,1
2023HU0035017,7,,3,1
2023HU0035017,8,,3,1
2023HU0035053,1,501,2,1
2023HU0035078,1,501,3,1
2023HU0035162,1,75,3,1
2023HU0035211,1,501,3,1
2023HU0035287,1,177,3,1
2023HU0035302,1,501,1,1
2023HU0035302,2,501,1,1
2023HU0035302,3,501,1,1
2023HU0035302,4,501,1,1
2023HU0035302,5,501,1,1
2023HU0035313,1,77,3,1
2023HU0035410,1,126,3,1
2023HU0035457,1,345,1,1
2023HU0035457,2,345,1,1
2023HU0035457,3,345,1,1
2023HU0035457,4,345,1,1
2023HU0035457,5,345,1,1
2023HU0035457,6,345,1,1
2023HU0035463,1,440,3,1
2023HU0035463,2,446,3,1
2023HU0035470,1,373,3,1
2023HU0035470,2,373,3,1
2023HU0035500,1,119,3,1
2023HU0035506,1,290,1,1
2023HU0035506,2,290,1,1
2023HU0035515,1,115,3,1
2023HU0035534,1,253,3,1
2023HU0035534,2,253,3,1
2023HU0035534,3,253,3,1
2023HU0035534,4,253,3,1
2023HU0035555,1,234,2,1
2023HU0035555,2,234,2,1
2023HU0035555,3,234,2,1
2023HU0035555,4,234,2,1
2023HU0035555,5,234,2,1
2023HU0035555,6,234,2,1
2023HU0035555,7,234,2,1
2023HU0035555,8,234,2,1
2023HU0035555,9,234,2,1
2023HU0035555,10,234,2,1
2023HU0035580,1,311,3,1
2023HU0035603,1,501,3,1
2023HU0035603,2,501,3,1
2023HU0035603,3,501,3,1
2023HU0035640,1,501,3,1
2023HU0035640,2,444,3,1
2023HU0035660,1,501,1,1
2023HU0035660,2,501,1,1
2023HU0035697,1,453,3,1
2023HU0035697,2,45,3,1
2023HU0035797,1,59,3,1
2023HU0035830,1,501,3,1
2023HU0035830,2,501,3,1
2023HU0035862,1,53,2,1
2023HU0035862,2,53,2,1
2023HU0035862,3,53,2,1
2023HU0035862,4,53,2,1
2023HU0035885,1,501,3,1
2023HU0035918,1,169,2,1
2023HU0035921,1,501,3,1
2023HU0036085,1,501,2,1
2023HU0036085,2,501,2,1
2023HU0036085,3,413,2,1
2023HU0036101,1,44,3,1
2023HU0036138,1,194,3,1
2023HU0036288,1,365,3,1
2023HU0036288,2,501,3,1
2023HU0036288,3,365,3,1
2023HU0036307,1,210,3,1
2023HU0036307,2,210,3,1
2023HU0036307,3,210,3,1
2023HU0036307,4,210,3,1
2023HU0036423,1,501,3,1
2023HU0036467,1,501,2,1
2023HU0036467,2,501,2,1
2023HU0036495,1,135,2,1
2023HU0036495,2,135,2,1
2023HU0036507,1,353,3,1
2023HU0036507,2,353,3,1
2023HU0036564,1,99,3,1
2023HU0036682,1,0,2,1
2023HU0036724,1,0,3,1
2023HU0036724,2,6,3,1
2023HU0036736,1,95,2,1
2023HU0036736,2,95,2,1
2023HU0036736,3,95,2,1
2023HU0036810,1,0,3,1
2023HU0036810,2,0,3,1
2023HU0036822,1,501,2,1
2023HU0036822,2,501,2,1
2023HU0036894,1,35,3,1
2023HU0036915,1,501,2,1
2023HU0036915,2,501,2,1
2023HU0036958,1,72,3,1
2023HU0036958,2,256,3,1
2023HU0036959,1,501,3,1
2023HU0036959,2,501,3,1
2023HU0037038,1,501,1,1
2023HU0037038,2,501,1,1
2023HU0037038,3,501,1,1
2023HU0037038,4,501,1,1
2023HU0037075,1,501,2,1
2023HU0037075,2,501,2,1
2023HU0037123,1,501,3,1
2023HU0037123,2,260,3,1
2023HU0037130,1,79,3,1
2023HU0037157,1,158,3,1
2023HU0037157,2,158,3,1
2023HU0037157,3,158,3,1
2023HU0037157,4,158,3,1
2023HU0037172,1,501,2,1
2023HU0037172,2,501,2,1
2023HU0037257,1,94,3,1
2023HU0037264,1,501,3,1
2023HU0037264,2,392,3,1
2023HU0037294,1,501,1,1
2023HU0037294,2,501,1,1
2023HU0037294,3,501,1,1
2023HU0037294,4,501,1,1
2023HU0037307,1,501,1,1
2023HU0037307,2,501,1,1
2023HU0037307,3,501,1,1
2023HU0037307,4,501,1,1
2023HU0037321,1,371,1,1
2023HU0037321,2,371,1,1
2023HU0037376,1,501,2,1
2023HU0037376,2,501,2,1
2023HU0037403,1,501,2,1
2023HU0037403,2,501,2,1
2023HU0037403,3,501,2,1
2023HU0037486,1,501,3,1
2023HU0037486,2,501,3,1
2023HU0037594,1,88,3,1
2023HU0037601,1,437,3,1
2023HU0037601,2,437,3,1
2023HU0037601,3,437,3,1
2023HU0037601,4,437,3,1
2023HU0037601,5,437,3,1
2023HU0037601,6,437,3,1
2023HU0037624,1,75,3,1
2023HU0037637,1,501,1,1
2023HU0037637,2,501,1,1
2023HU0037637,3,501,1,1
2023HU0037677,1,501,2,1
2023HU0037677,2,501,2,1
2023HU0037698,1,223,3,1
2023HU0037698,2,223,3,1
2023HU0037698,3,223,3,1
2023HU0037698,4,223,3,1
2023HU0037698,5,223,3,1
2023HU0037754,1,501,1,1
2023HU0037754,2,501,1,1
2023HU0037754,3,501,1,1
2023HU0037754,4,501,1,1
2023HU0037754,5,501,1,1
2023HU0037754,6,501,1,1
2023HU0037754,7,501,1,1
2023HU0037789,1,501,2,1
2023HU0037789,2,501,2,1
2023HU0037789,3,501,2,1
2023HU0037789,4,501,2,1
2023HU0037795,1,244,3,1
2023HU0037795,2,244,3,1
2023HU0037795,3,244,3,1
2023HU0037795,4,244,3,1
2023HU0037828,1,379,3,1
2023HU0037828,2,379,3,1
2023HU0037828,3,379,3,1
2023HU0037828,4,379,3,1
2023HU0037858,1,501,1,1
2023HU0037858,2,501,1,1
2023HU0037858,3,501,1,1
2023HU0037858,4,501,1,1
2023HU0037900,1,501,1,1
2023HU0037900,2,501,1,1
2023HU0037921,1,286,3,1
2023HU0037921,2,190,3,1
2023HU0037954,1,124,1,1
2023HU0038016,1,501,1,1
2023HU0038016,2,501,1,1
2023HU0038016,3,501,1,1
2023HU0038155,1,38,2,1
2023HU0038155,2,38,2,1
2023HU0038244,1,136,4,1
2023HU0038244,2,47,4,1
2023HU0038292,1,501,3,1
2023HU0038292,2,36,3,1
2023HU0038292,3,64,3,1
2023HU0038345,1,56,2,1
2023HU0038345,2,56,2,1
2023HU0038351,1,66,3,1
2023HU0038351,2,223,3,1
2023HU0038351,3,66,3,1
2023HU0038351,4,66,3,1
2023HU0038351,5,66,3,1
2023HU0038485,1,284,1,1
2023HU0038485,2,284,1,1
2023HU0038485,3,284,1,1
2023HU0038485,4,284,1,1
2023HU0038485,5,284,1,1
2023HU0038485,6,284,1,1
2023HU0038650,1,386,3,1
2023HU0038650,2,386,3,1
2023HU0038650,3,386,3,1
2023HU0038650,4,0,3,1
2023HU0038656,1,501,3,1
2023HU0038659,1,311,3,1
2023HU0038659,2,311,3,1
2023HU0038659,3,311,3,1
2023HU0038675,1,414,3,1
2023HU0038675,2,501,3,1
2023HU0038720,1,160,1,1
2023HU0038760,1,0,3,1
2023HU0038817,1,501,1,1
2023HU0038817,2,501,1,1
2023HU0038817,3,501,1,1
2023HU0038817,4,501,1,1
2023HU0038817,5,501,1,1
2023HU0038882,1,501,1,1
2023HU0038882,2,501,1,1
2023HU0038927,1,501,3,1
2023HU0038972,1,91,3,1
2023HU0038972,2,91,3,1
2023HU0039104,1,85,2,1
2023HU0039172,1,205,3,1
2023HU0039172,2,205,3,1
2023HU0039172,3,205,3,1
2023HU0039172,4,205,3,1
2023HU0039172,5,205,3,1
2023HU0039275,1,501,1,1
2023HU0039275,2,501,1,1
2023HU0039275,3,501,1,1
2023HU0039275,4,501,1,1
2023HU0039288,1,501,3,1
2023HU0039297,1,128,3,1
2023HU0039297,2,128,3,1
2023HU0039360,1,501,1,1
2023HU0039360,2,501,1,1
2023HU0039360,3,501,1,1
2023HU0039360,4,501,1,1
2023HU0039360,5,501,1,1
2023HU0039401,1,0,2,1
2023HU0039565,1,501,1,1
2023HU0039565,2,501,1,1
2023HU0039565,3,501,1,1
2023HU0039565,4,501,1,1
2023HU0039565,5,501,1,1
2023HU0039582,1,306,3,1
2023HU0039582,2,306,3,1
2023HU0039830,1,495,3,1
2023HU0039830,2,495,3,1
2023HU0039837,1,330,3,1
2023HU0039837,2,330,3,1
2023HU0039875,1,65,3,1
2023HU0039910,1,90,2,1
2023HU0039910,2,96,2,1
2023HU0040067,1,501,2,1
2023HU0040067,2,501,2,1
2023HU0040067,3,501,2,1
2023HU0040070,1,501,1,1
2023HU0040070,2,501,1,1
2023HU0040070,3,501,1,1
2023HU0040070,4,501,1,1
2023HU0040083,1,18,2,1
2023HU0040104,1,501,4,1
2023HU0040145,1,149,3,1
2023HU0040145,2,149,3,1
2023HU0040152,1,76,1,1
2023HU0040204,1,501,2,1
2023HU0040204,2,501,2,1
2023HU0040209,1,20,3,1
2023HU0040307,1,282,1,1
2023HU0040307,2,282,1,1
2023HU0040307,3,282,1,1
2023HU0040307,4,282,1,1
2023HU0040413,1,501,3,1
2023HU0040413,2,501,3,1
2023HU0040547,1,501,3,1
2023HU0040547,2,501,3,1
2023HU0040637,1,498,1,1
2023HU0040637,2,498,1,1
2023HU0040637,3,498,1,1
2023HU0040637,4,498,1,1
2023HU0040662,1,501,2,1
2023HU0040713,1,112,3,1
2023HU0040713,2,112,3,1
2023HU0040713,3,112,3,1
2023HU0040713,4,112,3,1
2023HU0040904,1,470,2,1
2023HU0040904,2,470,2,1
2023HU0040940,1,501,1,1
2023HU0040940,2,501,1,1
2023HU0040946,1,0,2,1
2023HU0040958,1,471,1,1
2023HU0040998,1,78,4,1
2023HU0040998,2,501,4,1
2023HU0041063,1,501,2,1
2023HU0041063,2,501,2,1
2023HU0041063,3,501,2,1
